Applicant_ID,Age,Employment_Type,Monthly_Net_Income,Total_Existing_EMIs,CIBIL_Score,Is_First_Loan,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Default
KAGGLE016506,21,Salaried,4333.333333333333,130.0,,0,1500,,,,0
KAGGLE016507,26,Salaried,3500.0,385.0,,0,4500,,,,0
KAGGLE016508,23,Salaried,7916.666666666667,1662.5,,0,19800,,,,1
KAGGLE016509,23,Salaried,5833.333333333333,583.3333333333334,,0,6725,,,,0
KAGGLE016510,22,Salaried,5833.333333333333,991.6666666666667,,0,12000,,,,0
KAGGLE016511,22,Salaried,7083.333333333333,991.6666666666667,,0,12000,,,,0
KAGGLE016512,24,Salaried,5833.333333333333,525.0,,0,6000,,,,0
KAGGLE016513,22,Salaried,8916.666666666666,2395.5,,0,35000,,,,1
KAGGLE016514,22,Salaried,3750.0,750.0,,0,9000,,,,0
KAGGLE016515,25,Salaried,3208.0,673.68,,0,8000,,,,0
KAGGLE016516,26,Salaried,10000.0,500.0,,0,6000,,,,0
KAGGLE016517,22,Salaried,3750.0,337.5,,0,4000,,,,0
KAGGLE016518,23,Salaried,5555.083333333333,111.10166666666666,,0,1500,,,,0
KAGGLE016519,23,Salaried,16666.666666666668,500.0,,0,5000,,,,0
KAGGLE016520,26,Salaried,2666.6666666666665,426.66666666666663,,0,5000,,,,0
KAGGLE016521,22,Salaried,2833.3333333333335,538.3333333333334,,0,6500,,,,1
KAGGLE016522,25,Salaried,3000.0,930.0,,0,11200,,,,0
KAGGLE016523,25,Salaried,2666.6666666666665,720.0,,0,8575,,,,1
KAGGLE016524,26,Salaried,4916.666666666667,688.3333333333335,,0,8500,,,,0
KAGGLE016525,22,Salaried,6558.333333333333,1180.5,,0,14000,,,,0
KAGGLE016526,22,Salaried,3166.6666666666665,379.99999999999994,,0,4500,,,,0
KAGGLE016527,26,Salaried,4183.333333333333,752.9999999999999,,0,9000,,,,0
KAGGLE016528,26,Salaried,7166.666666666667,860.0,,0,10000,,,,0
KAGGLE016529,24,Salaried,7000.0,980.0000000000001,,0,12000,,,,0
KAGGLE016530,23,Salaried,4000.0,1160.0,,0,14125,,,,0
KAGGLE016531,23,Salaried,5283.5,475.515,,0,6000,,,,0
KAGGLE016532,25,Salaried,8333.333333333334,1000.0,,0,12000,,,,0
KAGGLE016533,22,Salaried,5750.0,632.5,,0,7800,,,,0
KAGGLE016534,23,Salaried,10000.0,800.0,,0,10000,,,,0
KAGGLE016535,21,Salaried,2500.0,250.0,,0,3000,,,,0
KAGGLE016536,25,Salaried,5000.0,100.0,,0,1200,,,,0
KAGGLE016537,26,Salaried,3666.6666666666665,366.6666666666667,,0,4600,,,,1
KAGGLE016538,23,Salaried,3500.0,1014.9999999999999,,0,12000,,,,0
KAGGLE016539,25,Salaried,3833.0,958.25,,0,11500,,,,0
KAGGLE016540,24,Salaried,3083.3333333333335,832.5000000000001,,0,10000,,,,0
KAGGLE016541,24,Salaried,1738.0,834.24,,0,10000,,,,0
KAGGLE016542,26,Salaried,3083.0,801.58,,0,9600,,,,0
KAGGLE016543,22,Salaried,7483.333333333333,1646.3333333333333,,0,20000,,,,0
KAGGLE016544,26,Salaried,5400.0,162.0,,0,2000,,,,0
KAGGLE016545,24,Salaried,5000.0,1750.0,,0,21000,,,,0
KAGGLE016546,23,Salaried,10000.0,500.0,,0,6000,,,,0
KAGGLE016547,25,Salaried,1750.0,437.5,,0,5175,,,,0
KAGGLE016548,26,Salaried,5000.0,1050.0,,0,12500,,,,0
KAGGLE016549,24,Salaried,10833.333333333334,1950.0,,0,22800,,,,0
KAGGLE016550,23,Salaried,9583.333333333334,862.5,,0,10000,,,,0
KAGGLE016551,23,Salaried,3750.0,1200.0,,0,14500,,,,1
KAGGLE016552,22,Salaried,6300.0,819.0,,0,10000,,,,0
KAGGLE016553,21,Salaried,2916.6666666666665,554.1666666666666,,0,6500,,,,0
KAGGLE016554,22,Salaried,3416.6666666666665,580.8333333333334,,0,7000,,,,1
KAGGLE016555,26,Salaried,6250.0,312.5,,0,4000,,,,0
KAGGLE016556,24,Salaried,4166.666666666667,583.3333333333335,,0,7200,,,,0
KAGGLE016557,23,Salaried,1722.0,378.84,,0,4550,,,,0
KAGGLE016558,25,Salaried,5083.333333333333,1270.8333333333333,,0,15000,,,,0
KAGGLE016559,26,Salaried,6447.333333333333,1224.9933333333333,,0,15000,,,,0
KAGGLE016560,26,Salaried,6166.666666666667,370.0,,0,4475,,,,0
KAGGLE016561,23,Salaried,6000.0,240.0,,0,3000,,,,1
KAGGLE016562,24,Salaried,4533.333333333333,181.33333333333331,,0,2500,,,,1
KAGGLE016563,25,Salaried,1600.0,416.0,,0,5000,,,,1
KAGGLE016564,25,Salaried,2947.0,825.1600000000001,,0,10000,,,,0
KAGGLE016565,23,Salaried,2200.0,308.00000000000006,,0,3800,,,,0
KAGGLE016566,26,Salaried,2916.6666666666665,495.83333333333337,,0,6000,,,,0
KAGGLE016567,22,Salaried,4583.333333333333,1145.8333333333333,,0,13500,,,,0
KAGGLE016568,23,Salaried,4250.0,1445.0,,0,17500,,,,1
KAGGLE016569,26,Salaried,4916.666666666667,1524.1666666666667,,0,18000,,,,1
KAGGLE016570,25,Salaried,12833.333333333334,1026.6666666666667,,0,12225,,,,0
KAGGLE016571,23,Salaried,2000.0,1180.0,,0,14075,,,,1
KAGGLE016572,24,Salaried,16666.666666666668,1000.0,,0,12000,,,,0
KAGGLE016573,24,Salaried,2112.0,337.92,,0,4000,,,,1
KAGGLE016574,21,Salaried,16000.0,1600.0,,0,20000,,,,0
KAGGLE016575,25,Salaried,14583.333333333334,875.0,,0,10000,,,,0
KAGGLE016576,24,Salaried,3333.3333333333335,300.0,,0,3600,,,,0
KAGGLE016577,23,Salaried,11666.666666666666,699.9999999999999,,0,9000,,,,0
KAGGLE016578,23,Salaried,4887.5,342.12500000000006,,0,5000,,,,1
KAGGLE016579,23,Salaried,5000.0,300.0,,0,3600,,,,0
KAGGLE016580,23,Salaried,5124.833333333333,409.9866666666667,,0,5000,,,,0
KAGGLE016581,21,Salaried,2500.0,93.33333333333334,,0,1000,,,,0
KAGGLE016582,24,Salaried,11083.333333333334,1440.8333333333335,,0,17400,,,,0
KAGGLE016583,23,Salaried,4333.333333333333,649.9999999999999,,0,8000,,,,0
KAGGLE016584,23,Salaried,7500.0,975.0,,0,12000,,,,0
KAGGLE016585,21,Salaried,1250.0,187.5,,0,2200,,,,0
KAGGLE016586,23,Salaried,4041.6666666666665,323.3333333333333,,0,3850,,,,0
KAGGLE016587,21,Salaried,2200.0,396.0,,0,4750,,,,0
KAGGLE016588,26,Salaried,6666.666666666667,1266.6666666666667,,0,15000,,,,0
KAGGLE016589,26,Salaried,5000.0,1350.0,,0,16000,,,,0
KAGGLE016590,21,Salaried,5667.0,1360.08,,0,16000,,,,0
KAGGLE016591,22,Salaried,1916.6666666666667,402.5,,0,4850,,,,0
KAGGLE016592,23,Salaried,3000.0,570.0,,0,7000,,,,0
KAGGLE016593,23,Salaried,7500.0,1050.0,,0,13000,,,,0
KAGGLE016594,22,Salaried,2050.4166666666665,840.6708333333332,,0,10000,,,,0
KAGGLE016595,24,Salaried,6250.0,187.5,,0,2000,,,,0
KAGGLE016596,26,Salaried,11666.666666666666,1983.3333333333335,,0,24250,,,,0
KAGGLE016597,23,Salaried,2333.3333333333335,630.0000000000001,,0,7500,,,,0
KAGGLE016598,23,Salaried,2000.0,240.0,,0,2800,,,,1
KAGGLE016599,25,Salaried,6917.0,415.02,,0,5000,,,,0
KAGGLE016600,24,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE016601,22,Salaried,4000.0,560.0,,0,6500,,,,0
KAGGLE016602,25,Salaried,1583.3333333333333,332.5,,0,4000,,,,1
KAGGLE016603,22,Salaried,1500.0,300.0,,0,3600,,,,1
KAGGLE016604,22,Salaried,3500.0,280.0,,0,3200,,,,1
KAGGLE016605,24,Salaried,10583.333333333334,952.5,,0,12000,,,,0
KAGGLE016606,25,Salaried,2900.0,464.0,,0,5600,,,,1
KAGGLE016607,21,Salaried,1200.0,156.0,,0,1825,,,,1
KAGGLE016608,21,Salaried,5666.666666666667,226.66666666666669,,0,3000,,,,0
KAGGLE016609,24,Salaried,2400.0,672.0000000000001,,0,8000,,,,0
KAGGLE016610,25,Salaried,8333.333333333334,1000.0,,0,12000,,,,0
KAGGLE016611,21,Salaried,2000.0,840.0,,0,10000,,,,1
KAGGLE016612,25,Salaried,4167.0,1000.0799999999999,,0,12000,,,,0
KAGGLE016613,23,Salaried,9666.666666666666,869.9999999999999,,0,11000,,,,0
KAGGLE016614,26,Salaried,4000.0,2080.0,,0,25000,,,,1
KAGGLE016615,23,Salaried,6666.666666666667,866.6666666666667,,0,10000,,,,0
KAGGLE016616,22,Salaried,2250.0,225.0,,0,2800,,,,1
KAGGLE016617,26,Salaried,1867.1666666666667,205.38833333333335,,0,2500,,,,1
KAGGLE016618,23,Salaried,4808.333333333333,288.49999999999994,,0,3500,,,,0
KAGGLE016619,22,Salaried,2500.0,525.0,,0,6400,,,,1
KAGGLE016620,23,Salaried,2500.0,325.0,,0,4000,,,,1
KAGGLE016621,22,Salaried,2037.4166666666667,142.61916666666667,,0,1800,,,,0
KAGGLE016622,23,Salaried,5205.916666666667,989.1241666666667,,0,12000,,,,0
KAGGLE016623,22,Salaried,5794.0,521.46,,0,6000,,,,0
KAGGLE016624,22,Salaried,3000.0,510.00000000000006,,0,6000,,,,0
KAGGLE016625,25,Salaried,4000.0,240.0,,0,3000,,,,1
KAGGLE016626,25,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE016627,25,Salaried,5333.333333333333,693.3333333333334,,0,8000,,,,1
KAGGLE016628,25,Salaried,2833.3333333333335,170.0,,0,2000,,,,1
KAGGLE016629,21,Salaried,2000.0,160.0,,0,2000,,,,0
KAGGLE016630,22,Salaried,2000.0,500.0,,0,6000,,,,0
KAGGLE016631,22,Salaried,2666.6666666666665,1173.3333333333333,,0,14000,,,,1
KAGGLE016632,25,Salaried,1833.3333333333333,623.3333333333334,,0,7500,,,,0
KAGGLE016633,23,Salaried,3750.0,412.5,,0,4800,,,,0
KAGGLE016634,24,Salaried,7916.666666666667,554.1666666666667,,0,6500,,,,0
KAGGLE016635,22,Salaried,4166.666666666667,625.0,,0,7500,,,,0
KAGGLE016636,22,Salaried,3583.0,394.13,,0,4800,,,,0
KAGGLE016637,23,Salaried,1604.1666666666667,513.3333333333334,,0,6250,,,,1
KAGGLE016638,23,Salaried,3700.0,111.0,,0,1500,,,,0
KAGGLE016639,26,Salaried,4416.666666666667,662.5,,0,8000,,,,0
KAGGLE016640,25,Salaried,5666.666666666667,850.0,,0,10000,,,,0
KAGGLE016641,23,Salaried,5880.0,823.2,,0,9600,,,,0
KAGGLE016642,24,Salaried,3100.0,589.0,,0,7200,,,,0
KAGGLE016643,25,Salaried,3250.0,1332.5,,0,16000,,,,1
KAGGLE016644,23,Salaried,4083.3333333333335,204.16666666666669,,0,2400,,,,0
KAGGLE016645,23,Salaried,7500.0,525.0,,0,6000,,,,0
KAGGLE016646,24,Salaried,8166.666666666667,1061.6666666666667,,0,13200,,,,1
KAGGLE016647,24,Salaried,8500.0,850.0,,0,9800,,,,0
KAGGLE016648,22,Salaried,2200.0,374.0,,0,4400,,,,0
KAGGLE016649,24,Salaried,5833.333333333333,1108.3333333333333,,0,13000,,,,0
KAGGLE016650,26,Salaried,4485.5,717.6800000000001,,0,8500,,,,1
KAGGLE016651,23,Salaried,10000.0,500.0,,0,6000,,,,0
KAGGLE016652,22,Salaried,4083.3333333333335,204.16666666666669,,0,2400,,,,0
KAGGLE016653,25,Salaried,1600.0,336.0,,0,4000,,,,1
KAGGLE016654,24,Salaried,8000.0,560.0,,0,7000,,,,0
KAGGLE016655,25,Salaried,2583.3333333333335,155.0,,0,1800,,,,0
KAGGLE016656,24,Salaried,8333.333333333334,916.6666666666667,,0,11000,,,,0
KAGGLE016657,23,Salaried,3333.3333333333335,1266.6666666666667,,0,15000,,,,1
KAGGLE016658,23,Salaried,5833.333333333333,1691.6666666666665,,0,20000,,,,0
KAGGLE016659,23,Salaried,8333.333333333334,833.3333333333335,,0,10000,,,,0
KAGGLE016660,23,Salaried,6525.0,1239.75,,0,15000,,,,0
KAGGLE016661,26,Salaried,3750.0,487.5,,0,6000,,,,0
KAGGLE016662,24,Salaried,7083.333333333333,637.5,,0,7500,,,,0
KAGGLE016663,26,Salaried,3750.0,825.0,,0,10000,,,,0
KAGGLE016664,22,Salaried,3000.0,420.00000000000006,,0,5000,,,,1
KAGGLE016665,25,Salaried,9083.333333333334,1271.666666666667,,0,15000,,,,0
KAGGLE016666,22,Salaried,3000.0,330.0,,0,4000,,,,0
KAGGLE016667,26,Salaried,2653.0,530.6,,0,6400,,,,0
KAGGLE016668,22,Salaried,4500.0,585.0,,0,7000,,,,1
KAGGLE016669,23,Salaried,6118.833333333333,611.8833333333333,,0,7500,,,,0
KAGGLE016670,24,Salaried,5525.0,2099.5,,0,30000,,,,1
KAGGLE016671,25,Salaried,4163.583333333333,166.54333333333332,,0,2100,,,,1
KAGGLE016672,22,Salaried,5029.166666666667,1760.2083333333333,,0,25000,,,,1
KAGGLE016673,22,Salaried,5000.0,950.0,,0,11200,,,,0
KAGGLE016674,25,Salaried,4166.666666666667,208.33333333333337,,0,2600,,,,0
KAGGLE016675,24,Salaried,5000.0,700.0000000000001,,0,8500,,,,0
KAGGLE016676,24,Salaried,7916.666666666667,1266.6666666666667,,0,15000,,,,0
KAGGLE016677,22,Salaried,5000.0,500.0,,0,6125,,,,0
KAGGLE016678,24,Salaried,6250.0,812.5,,0,10000,,,,0
KAGGLE016679,22,Salaried,6250.0,750.0,,0,9000,,,,0
KAGGLE016680,22,Salaried,3083.3333333333335,832.5000000000001,,0,10000,,,,0
KAGGLE016681,24,Salaried,4500.0,450.0,,0,5500,,,,0
KAGGLE016682,25,Salaried,8500.0,1785.0,,0,25000,,,,1
KAGGLE016683,22,Salaried,5083.333333333333,1016.6666666666666,,0,12000,,,,0
KAGGLE016684,23,Salaried,3666.6666666666665,476.6666666666667,,0,5500,,,,0
KAGGLE016685,25,Salaried,8750.0,525.0,,0,6500,,,,0
KAGGLE016686,22,Salaried,6000.0,1260.0,,0,15000,,,,0
KAGGLE016687,24,Salaried,2500.0,675.0,,0,8000,,,,0
KAGGLE016688,24,Salaried,2416.6666666666665,1208.3333333333333,,0,14400,,,,1
KAGGLE016689,23,Salaried,1780.0,623.0,,0,7500,,,,1
KAGGLE016690,26,Salaried,3000.0,450.0,,0,5400,,,,0
KAGGLE016691,25,Salaried,6300.0,1197.0,,0,14500,,,,0
KAGGLE016692,26,Salaried,9000.0,2070.0,,0,25000,,,,1
KAGGLE016693,25,Salaried,4133.333333333333,991.9999999999999,,0,12000,,,,0
KAGGLE016694,26,Salaried,4333.333333333333,260.0,,0,3300,,,,0
KAGGLE016695,23,Salaried,3662.4166666666665,256.3691666666667,,0,3000,,,,0
KAGGLE016696,26,Salaried,3333.3333333333335,1000.0,,0,12000,,,,0
KAGGLE016697,24,Salaried,5000.0,1000.0,,0,12000,,,,0
KAGGLE016698,26,Salaried,4166.666666666667,833.3333333333335,,0,10000,,,,0
KAGGLE016699,23,Salaried,3167.0,380.03999999999996,,0,4500,,,,0
KAGGLE016700,23,Salaried,5833.333333333333,1399.9999999999998,,0,17000,,,,0
KAGGLE016701,22,Salaried,4000.0,400.0,,0,5000,,,,0
KAGGLE016702,23,Salaried,2000.0,460.0,,0,5500,,,,0
KAGGLE016703,23,Salaried,5000.0,850.0000000000001,,0,10000,,,,0
KAGGLE016704,22,Salaried,2875.0,402.50000000000006,,0,5000,,,,1
KAGGLE016705,24,Salaried,10000.0,1300.0,,0,16000,,,,0
KAGGLE016706,24,Salaried,6700.0,1005.0,,0,12000,,,,0
KAGGLE016707,25,Salaried,2300.0,299.0,,0,3500,,,,1
KAGGLE016708,23,Salaried,4166.666666666667,1166.666666666667,,0,13750,,,,1
KAGGLE016709,22,Salaried,2916.6666666666665,204.16666666666669,,0,2400,,,,0
KAGGLE016710,23,Salaried,10500.0,630.0,,0,8000,,,,0
KAGGLE016711,21,Salaried,1667.0,250.04999999999998,,0,3000,,,,0
KAGGLE016712,22,Salaried,13333.333333333334,1733.3333333333335,,0,20000,,,,0
KAGGLE016713,22,Salaried,3833.3333333333335,996.6666666666667,,0,12000,,,,0
KAGGLE016714,26,Salaried,3333.3333333333335,1266.6666666666667,,0,15000,,,,0
KAGGLE016715,25,Salaried,3333.3333333333335,466.66666666666674,,0,5600,,,,0
KAGGLE016716,23,Salaried,6316.666666666667,568.5,,0,7000,,,,0
KAGGLE016717,22,Salaried,3583.3333333333335,215.0,,0,2400,,,,0
KAGGLE016718,25,Salaried,4583.333333333333,504.16666666666663,,0,6000,,,,0
KAGGLE016719,26,Salaried,5000.0,400.0,,0,5000,,,,0
KAGGLE016720,25,Salaried,2500.0,750.0,,0,9000,,,,0
KAGGLE016721,22,Salaried,4333.333333333333,433.3333333333333,,0,5000,,,,0
KAGGLE016722,22,Salaried,8333.333333333334,250.0,,0,3000,,,,0
KAGGLE016723,25,Salaried,7500.0,1650.0,,0,20000,,,,0
KAGGLE016724,24,Salaried,3875.0,658.75,,0,8000,,,,1
KAGGLE016725,25,Salaried,12083.333333333334,2054.166666666667,,0,25000,,,,0
KAGGLE016726,25,Salaried,5000.0,1400.0000000000002,,0,17000,,,,0
KAGGLE016727,21,Salaried,16666.666666666668,1333.3333333333335,,0,16000,,,,0
KAGGLE016728,25,Salaried,6583.333333333333,724.1666666666666,,0,9000,,,,0
KAGGLE016729,24,Salaried,10000.0,2100.0,,0,25000,,,,0
KAGGLE016730,24,Salaried,3916.6666666666665,587.5,,0,7000,,,,0
KAGGLE016731,26,Salaried,4166.666666666667,1083.3333333333335,,0,13000,,,,0
KAGGLE016732,22,Salaried,3100.0,837.0,,0,10000,,,,1
KAGGLE016733,23,Salaried,3916.6666666666665,1135.8333333333333,,0,13850,,,,0
KAGGLE016734,24,Salaried,6000.0,1140.0,,0,14000,,,,0
KAGGLE016735,23,Salaried,3750.0,712.5,,0,8650,,,,0
KAGGLE016736,25,Salaried,5100.0,459.0,,0,5650,,,,0
KAGGLE016737,25,Salaried,2833.3333333333335,821.6666666666666,,0,10000,,,,0
KAGGLE016738,23,Salaried,1900.0,152.0,,0,1775,,,,0
KAGGLE016739,23,Salaried,2333.3333333333335,490.0,,0,6000,,,,0
KAGGLE016740,24,Salaried,3750.0,337.5,,0,4000,,,,1
KAGGLE016741,24,Salaried,3666.6666666666665,2089.9999999999995,,0,25000,,,,1
KAGGLE016742,21,Salaried,3400.0,985.9999999999999,,0,12000,,,,1
KAGGLE016743,26,Salaried,6250.0,1000.0,,0,12000,,,,0
KAGGLE016744,23,Salaried,2766.25,138.3125,,0,1800,,,,0
KAGGLE016745,26,Salaried,7500.0,450.0,,0,5525,,,,0
KAGGLE016746,25,Salaried,2083.0,624.9,,0,7500,,,,0
KAGGLE016747,23,Salaried,1750.0,315.0,,0,3825,,,,0
KAGGLE016748,23,Salaried,6233.333333333333,1433.6666666666667,,0,20000,,,,1
KAGGLE016749,23,Salaried,14050.0,1686.0,,0,20000,,,,0
KAGGLE016750,24,Salaried,3583.3333333333335,824.1666666666667,,0,10000,,,,1
KAGGLE016751,25,Salaried,2344.0,632.88,,0,7500,,,,1
KAGGLE016752,24,Salaried,5345.916666666667,427.67333333333335,,0,5000,,,,0
KAGGLE016753,24,Salaried,3666.6666666666665,183.33333333333334,,0,2000,,,,1
KAGGLE016754,22,Salaried,8791.666666666666,527.5,,0,6000,,,,0
KAGGLE016755,23,Salaried,7508.0,825.88,,0,10150,,,,0
KAGGLE016756,25,Salaried,18750.0,2040.0,,0,24250,,,,0
KAGGLE016757,23,Salaried,4083.3333333333335,408.33333333333337,,0,5000,,,,1
KAGGLE016758,23,Salaried,7583.333333333333,985.8333333333334,,0,12000,,,,0
KAGGLE016759,26,Salaried,4416.666666666667,574.1666666666667,,0,6800,,,,0
KAGGLE016760,25,Salaried,4100.0,492.0,,0,6000,,,,0
KAGGLE016761,23,Salaried,3166.6666666666665,443.33333333333337,,0,5400,,,,0
KAGGLE016762,22,Salaried,4500.0,270.0,,0,3200,,,,1
KAGGLE016763,23,Salaried,6250.0,500.0,,0,6000,,,,0
KAGGLE016764,26,Salaried,10000.0,500.0,,0,6000,,,,0
KAGGLE016765,23,Salaried,8333.333333333334,916.6666666666667,,0,11000,,,,0
KAGGLE016766,23,Salaried,8833.333333333334,795.0,,0,10000,,,,0
KAGGLE016767,24,Salaried,4750.0,190.0,,0,2400,,,,0
KAGGLE016768,24,Salaried,2776.75,1027.3975,,0,12250,,,,0
KAGGLE016769,21,Salaried,2400.0,672.0000000000001,,0,8000,,,,0
KAGGLE016770,24,Salaried,4200.0,126.0,,0,1500,,,,0
KAGGLE016771,23,Salaried,6166.666666666667,2096.666666666667,,0,25000,,,,1
KAGGLE016772,25,Salaried,4500.0,405.0,,0,5100,,,,0
KAGGLE016773,25,Salaried,4916.666666666667,393.33333333333337,,0,5000,,,,0
KAGGLE016774,24,Salaried,3333.3333333333335,166.66666666666669,,0,2000,,,,0
KAGGLE016775,23,Salaried,6250.0,875.0000000000001,,0,10200,,,,0
KAGGLE016776,25,Salaried,3333.3333333333335,533.3333333333334,,0,6500,,,,0
KAGGLE016777,26,Salaried,4416.666666666667,220.83333333333337,,0,2500,,,,0
KAGGLE016778,22,Salaried,2000.0,400.0,,0,4750,,,,0
KAGGLE016779,22,Salaried,2000.0,93.33333333333334,,0,1000,,,,0
KAGGLE016780,23,Salaried,6733.0,403.97999999999996,,0,5000,,,,0
KAGGLE016781,23,Salaried,2500.0,500.0,,0,6000,,,,0
KAGGLE016782,25,Salaried,4083.3333333333335,980.0,,0,12000,,,,1
KAGGLE016783,22,Salaried,3833.3333333333335,920.0,,0,11000,,,,0
KAGGLE016784,25,Salaried,3833.3333333333335,575.0,,0,7000,,,,0
KAGGLE016785,26,Salaried,2708.3333333333335,243.75,,0,3000,,,,0
KAGGLE016786,24,Salaried,6120.0,612.0,,0,7000,,,,0
KAGGLE016787,26,Salaried,10000.0,1100.0,,0,13000,,,,0
KAGGLE016788,25,Salaried,5535.0,332.09999999999997,,0,4000,,,,0
KAGGLE016789,22,Salaried,6250.0,1750.0000000000002,,0,21000,,,,0
KAGGLE016790,21,Salaried,1666.6666666666667,216.66666666666669,,0,2500,,,,0
KAGGLE016791,24,Salaried,2916.6666666666665,845.8333333333333,,0,10000,,,,0
KAGGLE016792,22,Salaried,4166.666666666667,833.3333333333335,,0,10000,,,,0
KAGGLE016793,24,Salaried,4750.0,665.0000000000001,,0,8000,,,,0
KAGGLE016794,22,Salaried,2500.0,425.00000000000006,,0,5000,,,,0
KAGGLE016795,24,Salaried,4333.333333333333,1256.6666666666665,,0,15000,,,,0
KAGGLE016796,26,Salaried,7416.666666666667,667.5,,0,8000,,,,0
KAGGLE016797,22,Salaried,4000.0,1360.0,,0,16500,,,,1
KAGGLE016798,22,Salaried,6416.666666666667,1732.5000000000002,,0,21000,,,,0
KAGGLE016799,25,Salaried,5833.333333333333,1225.0,,0,15000,,,,0
KAGGLE016800,24,Salaried,8167.0,1306.72,,0,16000,,,,1
KAGGLE016801,23,Salaried,4583.333333333333,687.4999999999999,,0,8000,,,,0
KAGGLE016802,23,Salaried,2998.0,1259.1599999999999,,0,15000,,,,1
KAGGLE016803,24,Salaried,5241.666666666667,1205.5833333333335,,0,16800,,,,1
KAGGLE016804,24,Salaried,6000.0,420.00000000000006,,0,5000,,,,0
KAGGLE016805,24,Salaried,3916.6666666666665,1018.3333333333334,,0,12000,,,,0
KAGGLE016806,24,Salaried,4166.666666666667,250.0,,0,3000,,,,0
KAGGLE016807,25,Salaried,2258.0,406.44,,0,5000,,,,1
KAGGLE016808,23,Salaried,6000.0,840.0000000000001,,0,10000,,,,0
KAGGLE016809,22,Salaried,4797.0,1726.9199999999998,,0,21000,,,,0
KAGGLE016810,24,Salaried,2083.0,333.28000000000003,,0,4000,,,,0
KAGGLE016811,23,Salaried,4500.0,1665.0,,0,20000,,,,1
KAGGLE016812,25,Salaried,3200.0,192.0,,0,2200,,,,0
KAGGLE016813,25,Salaried,6000.0,2100.0,,0,25000,,,,0
KAGGLE016814,22,Salaried,5650.583333333333,508.55249999999995,,0,6400,,,,0
KAGGLE016815,23,Salaried,1200.0,170.0,,0,2100,,,,1
KAGGLE016816,24,Salaried,9596.166666666666,287.885,,0,3000,,,,0
KAGGLE016817,23,Salaried,4916.666666666667,1425.8333333333333,,0,17000,,,,0
KAGGLE016818,23,Salaried,5000.0,2100.0,,0,25000,,,,1
KAGGLE016819,22,Salaried,4000.0,1080.0,,0,13000,,,,1
KAGGLE016820,22,Salaried,3333.0,933.2400000000001,,0,11000,,,,0
KAGGLE016821,24,Salaried,1200.0,93.33333333333334,,0,1000,,,,0
KAGGLE016822,22,Salaried,4583.0,229.15,,0,2500,,,,0
KAGGLE016823,24,Salaried,1400.0,322.0,,0,3900,,,,1
KAGGLE016824,26,Salaried,4416.666666666667,662.5,,0,8000,,,,0
KAGGLE016825,23,Salaried,3333.3333333333335,500.0,,0,6000,,,,0
KAGGLE016826,22,Salaried,4500.0,585.0,,0,7000,,,,0
KAGGLE016827,21,Salaried,5416.666666666667,812.5,,0,10000,,,,0
KAGGLE016828,24,Salaried,6666.666666666667,1666.6666666666667,,0,20000,,,,0
KAGGLE016829,26,Salaried,5000.0,1000.0,,0,12000,,,,0
KAGGLE016830,24,Salaried,2000.0,580.0,,0,7000,,,,1
KAGGLE016831,22,Salaried,7650.0,1224.0,,0,16800,,,,1
KAGGLE016832,24,Salaried,10083.333333333334,1714.166666666667,,0,20000,,,,0
KAGGLE016833,24,Salaried,4167.0,833.4000000000001,,0,10000,,,,0
KAGGLE016834,24,Salaried,12083.333333333334,604.1666666666667,,0,7000,,,,0
KAGGLE016835,21,Salaried,1200.0,101.1,,0,1200,,,,0
KAGGLE016836,23,Salaried,2916.6666666666665,408.33333333333337,,0,5000,,,,1
KAGGLE016837,26,Salaried,4583.333333333333,824.9999999999999,,0,10000,,,,1
KAGGLE016838,26,Salaried,6917.0,484.19000000000005,,0,5450,,,,0
KAGGLE016839,25,Salaried,4250.0,1402.5,,0,16750,,,,0
KAGGLE016840,22,Salaried,7050.0,493.50000000000006,,0,6000,,,,0
KAGGLE016841,26,Salaried,7408.333333333333,444.49999999999994,,0,5000,,,,0
KAGGLE016842,25,Salaried,9083.333333333334,1180.8333333333335,,0,14000,,,,0
KAGGLE016843,23,Salaried,8000.0,640.0,,0,7300,,,,0
KAGGLE016844,26,Salaried,5000.0,2395.5,,0,30000,,,,0
KAGGLE016845,26,Salaried,5833.333333333333,641.6666666666666,,0,8000,,,,0
KAGGLE016846,22,Salaried,2916.6666666666665,670.8333333333334,,0,8000,,,,0
KAGGLE016847,25,Salaried,6000.0,840.0000000000001,,0,10000,,,,0
KAGGLE016848,21,Salaried,2600.0,494.0,,0,6000,,,,1
KAGGLE016849,24,Salaried,5416.666666666667,541.6666666666667,,0,6400,,,,0
KAGGLE016850,26,Salaried,4300.0,1161.0,,0,14000,,,,1
KAGGLE016851,23,Salaried,5879.166666666667,999.4583333333335,,0,14000,,,,1
KAGGLE016852,26,Salaried,5250.0,315.0,,0,3500,,,,0
KAGGLE016853,22,Salaried,6000.0,420.00000000000006,,0,5000,,,,0
KAGGLE016854,24,Salaried,6250.0,562.5,,0,7000,,,,0
KAGGLE016855,21,Salaried,8500.0,850.0,,0,10000,,,,0
